Subject,Condition,X2,T2,X1,T1,LaterOptionChosen
154,3,1800,365,1000,0,1
154,3,-200,365,-1000,0,1
154,3,-400,365,-1000,0,1
154,3,-600,365,-1000,0,1
154,3,-800,365,-1000,0,1
154,3,-1000,365,-1000,0,1
154,3,-1200,365,-1000,0,1
154,3,-1400,365,-1000,0,1
154,3,-1600,365,-1000,0,0
154,3,-1800,365,-1000,0,0
155,3,200,365,1000,0,0
155,3,400,365,1000,0,0
155,3,600,365,1000,0,0
155,3,800,365,1000,0,0
155,3,1000,365,1000,0,0
155,3,1200,365,1000,0,0
155,3,1400,365,1000,0,0
155,3,1600,365,1000,0,0
155,3,1800,365,1000,0,1
155,3,-200,365,-1000,0,1
155,3,-400,365,-1000,0,1
155,3,-600,365,-1000,0,1
155,3,-800,365,-1000,0,1
155,3,-1000,365,-1000,0,1
155,3,-1200,365,-1000,0,0
155,3,-1400,365,-1000,0,0
155,3,-1600,365,-1000,0,0
155,3,-1800,365,-1000,0,0
156,3,200,365,1000,0,0
156,3,400,365,1000,0,0
156,3,600,365,1000,0,0
156,3,800,365,1000,0,0
156,3,1000,365,1000,0,0
156,3,1200,365,1000,0,0
156,3,1400,365,1000,0,0
156,3,1600,365,1000,0,0
156,3,1800,365,1000,0,1
156,3,-200,365,-1000,0,0
156,3,-400,365,-1000,0,0
156,3,-600,365,-1000,0,0
156,3,-800,365,-1000,0,0
156,3,-1000,365,-1000,0,0
156,3,-1200,365,-1000,0,0
156,3,-1400,365,-1000,0,0
156,3,-1600,365,-1000,0,0
156,3,-1800,365,-1000,0,0
157,3,200,365,1000,0,0
157,3,400,365,1000,0,0
157,3,600,365,1000,0,0
157,3,800,365,1000,0,0
157,3,1000,365,1000,0,0
157,3,1200,365,1000,0,0
157,3,1400,365,1000,0,0
157,3,1600,365,1000,0,0
157,3,1800,365,1000,0,0
157,3,-200,365,-1000,0,1
157,3,-400,365,-1000,0,1
157,3,-600,365,-1000,0,1
157,3,-800,365,-1000,0,1
157,3,-1000,365,-1000,0,1
157,3,-1200,365,-1000,0,0
157,3,-1400,365,-1000,0,0
157,3,-1600,365,-1000,0,0
157,3,-1800,365,-1000,0,0
158,3,200,365,1000,0,0
158,3,400,365,1000,0,0
158,3,600,365,1000,0,0
158,3,800,365,1000,0,0
158,3,1000,365,1000,0,0
158,3,1200,365,1000,0,1
158,3,1400,365,1000,0,1
158,3,1600,365,1000,0,1
158,3,1800,365,1000,0,1
158,3,-200,365,-1000,0,1
158,3,-400,365,-1000,0,1
158,3,-600,365,-1000,0,1
158,3,-800,365,-1000,0,1
158,3,-1000,365,-1000,0,1
158,3,-1200,365,-1000,0,1
158,3,-1400,365,-1000,0,1
158,3,-1600,365,-1000,0,1
158,3,-1800,365,-1000,0,1
159,3,200,365,1000,0,0
159,3,400,365,1000,0,0
159,3,600,365,1000,0,0
159,3,800,365,1000,0,0
159,3,1000,365,1000,0,0
159,3,1200,365,1000,0,0
159,3,1400,365,1000,0,0
159,3,1600,365,1000,0,0
159,3,1800,365,1000,0,1
159,3,-200,365,-1000,0,1
159,3,-400,365,-1000,0,1
159,3,-600,365,-1000,0,1
159,3,-800,365,-1000,0,1
159,3,-1000,365,-1000,0,1
159,3,-1200,365,-1000,0,1
159,3,-1400,365,-1000,0,1
159,3,-1600,365,-1000,0,1
159,3,-1800,365,-1000,0,1
160,3,200,365,1000,0,0
160,3,400,365,1000,0,0
160,3,600,365,1000,0,0
160,3,800,365,1000,0,0
160,3,1000,365,1000,0,0
160,3,1200,365,1000,0,1
160,3,1400,365,1000,0,1
160,3,1600,365,1000,0,1
160,3,1800,365,1000,0,1
160,3,-200,365,-1000,0,1
160,3,-400,365,-1000,0,1
160,3,-600,365,-1000,0,1
160,3,-800,365,-1000,0,1
160,3,-1000,365,-1000,0,1
160,3,-1200,365,-1000,0,0
160,3,-1400,365,-1000,0,0
160,3,-1600,365,-1000,0,0
160,3,-1800,365,-1000,0,0
161,3,200,365,1000,0,0
161,3,400,365,1000,0,0
161,3,600,365,1000,0,0
161,3,800,365,1000,0,0
161,3,1000,365,1000,0,0
161,3,1200,365,1000,0,1
161,3,1400,365,1000,0,1
161,3,1600,365,1000,0,1
161,3,1800,365,1000,0,1
161,3,-200,365,-1000,0,1
161,3,-400,365,-1000,0,1
161,3,-600,365,-1000,0,1
161,3,-800,365,-1000,0,1
161,3,-1000,365,-1000,0,1
161,3,-1200,365,-1000,0,0
161,3,-1400,365,-1000,0,0
161,3,-1600,365,-1000,0,0
161,3,-1800,365,-1000,0,0
162,3,200,365,1000,0,1
162,3,400,365,1000,0,1
162,3,600,365,1000,0,1
162,3,800,365,1000,0,1
162,3,1000,365,1000,0,1
162,3,1200,365,1000,0,1
162,3,1400,365,1000,0,1
162,3,1600,365,1000,0,1
162,3,1800,365,1000,0,1
162,3,-200,365,-1000,0,1
162,3,-400,365,-1000,0,1
162,3,-600,365,-1000,0,1
162,3,-800,365,-1000,0,1
162,3,-1000,365,-1000,0,0
162,3,-1200,365,-1000,0,0
162,3,-1400,365,-1000,0,0
162,3,-1600,365,-1000,0,0
162,3,-1800,365,-1000,0,0
163,3,200,365,1000,0,0
163,3,400,365,1000,0,0
163,3,600,365,1000,0,0
163,3,800,365,1000,0,0
163,3,1000,365,1000,0,0
163,3,1200,365,1000,0,0
163,3,1400,365,1000,0,0
163,3,1600,365,1000,0,0
163,3,1800,365,1000,0,1
163,3,-200,365,-1000,0,1
163,3,-400,365,-1000,0,1
163,3,-600,365,-1000,0,1
163,3,-800,365,-1000,0,1
163,3,-1000,365,-1000,0,1
163,3,-1200,365,-1000,0,1
163,3,-1400,365,-1000,0,1
163,3,-1600,365,-1000,0,1
163,3,-1800,365,-1000,0,1
164,3,200,365,1000,0,0
164,3,400,365,1000,0,0
164,3,600,365,1000,0,0
164,3,800,365,1000,0,0
164,3,1000,365,1000,0,0
164,3,1200,365,1000,0,1
164,3,1400,365,1000,0,1
164,3,1600,365,1000,0,1
164,3,1800,365,1000,0,1
164,3,-200,365,-1000,0,1
164,3,-400,365,-1000,0,1
164,3,-600,365,-1000,0,1
164,3,-800,365,-1000,0,1
164,3,-1000,365,-1000,0,1
164,3,-1200,365,-1000,0,0
164,3,-1400,365,-1000,0,0
164,3,-1600,365,-1000,0,0
164,3,-1800,365,-1000,0,0
165,3,200,365,1000,0,0
165,3,400,365,1000,0,0
165,3,600,365,1000,0,0
165,3,800,365,1000,0,0
165,3,1000,365,1000,0,0
165,3,1200,365,1000,0,1
165,3,1400,365,1000,0,1
165,3,1600,365,1000,0,1
165,3,1800,365,1000,0,1
165,3,-200,365,-1000,0,1
165,3,-400,365,-1000,0,1
165,3,-600,365,-1000,0,1
165,3,-800,365,-1000,0,1
165,3,-1000,365,-1000,0,1
165,3,-1200,365,-1000,0,1
165,3,-1400,365,-1000,0,1
165,3,-1600,365,-1000,0,1
165,3,-1800,365,-1000,0,1
166,3,200,365,1000,0,0
166,3,400,365,1000,0,0
166,3,600,365,1000,0,0
166,3,800,365,1000,0,0
166,3,1000,365,1000,0,0
166,3,1200,365,1000,0,1
166,3,1400,365,1000,0,1
166,3,1600,365,1000,0,1
166,3,1800,365,1000,0,1
166,3,-200,365,-1000,0,1
166,3,-400,365,-1000,0,1
166,3,-600,365,-1000,0,1
166,3,-800,365,-1000,0,1
166,3,-1000,365,-1000,0,1
166,3,-1200,365,-1000,0,0
166,3,-1400,365,-1000,0,0
166,3,-1600,365,-1000,0,0
166,3,-1800,365,-1000,0,0
167,3,200,365,1000,0,0
167,3,400,365,1000,0,0
167,3,600,365,1000,0,0
167,3,800,365,1000,0,0
167,3,1000,365,1000,0,0
167,3,1200,365,1000,0,1
167,3,1400,365,1000,0,1
167,3,1600,365,1000,0,1
167,3,1800,365,1000,0,1
167,3,-200,365,-1000,0,1
167,3,-400,365,-1000,0,1
167,3,-600,365,-1000,0,1
167,3,-800,365,-1000,0,1
167,3,-1000,365,-1000,0,1
167,3,-1200,365,-1000,0,0
167,3,-1400,365,-1000,0,0
167,3,-1600,365,-1000,0,0
167,3,-1800,365,-1000,0,0
168,3,200,365,1000,0,0
168,3,400,365,1000,0,0
168,3,600,365,1000,0,0
168,3,800,365,1000,0,0
168,3,1000,365,1000,0,0
168,3,1200,365,1000,0,0
168,3,1400,365,1000,0,1
168,3,1600,365,1000,0,1
168,3,1800,365,1000,0,1
168,3,-200,365,-1000,0,1
168,3,-400,365,-1000,0,1
168,3,-600,365,-1000,0,1
168,3,-800,365,-1000,0,1
168,3,-1000,365,-1000,0,1
168,3,-1200,365,-1000,0,0
168,3,-1400,365,-1000,0,0
168,3,-1600,365,-1000,0,0
168,3,-1800,365,-1000,0,0
169,3,200,365,1000,0,0
169,3,400,365,1000,0,0
169,3,600,365,1000,0,0
169,3,800,365,1000,0,0
169,3,1000,365,1000,0,0
169,3,1200,365,1000,0,1
169,3,1400,365,1000,0,1
169,3,1600,365,1000,0,1
169,3,1800,365,1000,0,1
169,3,-200,365,-1000,0,1
169,3,-400,365,-1000,0,1
169,3,-600,365,-1000,0,1
169,3,-800,365,-1000,0,1
169,3,-1000,365,-1000,0,1
169,3,-1200,365,-1000,0,0
169,3,-1400,365,-1000,0,0
169,3,-1600,365,-1000,0,0
169,3,-1800,365,-1000,0,0
170,3,200,365,1000,0,0
170,3,400,365,1000,0,0
170,3,600,365,1000,0,0
170,3,800,365,1000,0,0
170,3,1000,365,1000,0,0
170,3,1200,365,1000,0,0
170,3,1400,365,1000,0,0
170,3,1600,365,1000,0,0
170,3,1800,365,1000,0,0
170,3,-200,365,-1000,0,1
170,3,-400,365,-1000,0,1
170,3,-600,365,-1000,0,1
170,3,-800,365,-1000,0,1
170,3,-1000,365,-1000,0,1
170,3,-1200,365,-1000,0,0
170,3,-1400,365,-1000,0,0
170,3,-1600,365,-1000,0,0
170,3,-1800,365,-1000,0,0
171,3,200,365,1000,0,0
171,3,400,365,1000,0,0
171,3,600,365,1000,0,0
171,3,800,365,1000,0,0
171,3,1000,365,1000,0,0
171,3,1200,365,1000,0,1
171,3,1400,365,1000,0,1
171,3,1600,365,1000,0,1
171,3,1800,365,1000,0,1
171,3,-200,365,-1000,0,1
171,3,-400,365,-1000,0,1
171,3,-600,365,-1000,0,1
171,3,-800,365,-1000,0,1
171,3,-1000,365,-1000,0,1
171,3,-1200,365,-1000,0,0
171,3,-1400,365,-1000,0,0
171,3,-1600,365,-1000,0,0
171,3,-1800,365,-1000,0,0
172,3,200,365,1000,0,0
172,3,400,365,1000,0,0
172,3,600,365,1000,0,0
172,3,800,365,1000,0,0
172,3,1000,365,1000,0,0
172,3,1200,365,1000,0,1
172,3,1400,365,1000,0,1
172,3,1600,365,1000,0,1
172,3,1800,365,1000,0,1
172,3,-200,365,-1000,0,1
172,3,-400,365,-1000,0,1
172,3,-600,365,-1000,0,1
172,3,-800,365,-1000,0,1
172,3,-1000,365,-1000,0,0
172,3,-1200,365,-1000,0,0
172,3,-1400,365,-1000,0,0
172,3,-1600,365,-1000,0,0
172,3,-1800,365,-1000,0,0
173,3,200,365,1000,0,0
173,3,400,365,1000,0,0
173,3,600,365,1000,0,0
173,3,800,365,1000,0,0
173,3,1000,365,1000,0,0
173,3,1200,365,1000,0,1
173,3,1400,365,1000,0,1
173,3,1600,365,1000,0,1
173,3,1800,365,1000,0,1
173,3,-200,365,-1000,0,1
173,3,-400,365,-1000,0,1
173,3,-600,365,-1000,0,1
173,3,-800,365,-1000,0,1
173,3,-1000,365,-1000,0,1
173,3,-1200,365,-1000,0,0
173,3,-1400,365,-1000,0,0
173,3,-1600,365,-1000,0,0
173,3,-1800,365,-1000,0,0
174,3,200,365,1000,0,0
174,3,400,365,1000,0,0
174,3,600,365,1000,0,0
174,3,800,365,1000,0,0
174,3,1000,365,1000,0,0
174,3,1200,365,1000,0,0
174,3,1400,365,1000,0,0
174,3,1600,365,1000,0,0
174,3,1800,365,1000,0,0
174,3,-200,365,-1000,0,1
174,3,-400,365,-1000,0,1
174,3,-600,365,-1000,0,1
174,3,-800,365,-1000,0,1
174,3,-1000,365,-1000,0,1
174,3,-1200,365,-1000,0,0
174,3,-1400,365,-1000,0,0
174,3,-1600,365,-1000,0,0
174,3,-1800,365,-1000,0,0
175,3,200,365,1000,0,0
175,3,400,365,1000,0,0
175,3,600,365,1000,0,0
175,3,800,365,1000,0,0
175,3,1000,365,1000,0,0
175,3,1200,365,1000,0,1
175,3,1400,365,1000,0,1
175,3,1600,365,1000,0,1
175,3,1800,365,1000,0,1
175,3,-200,365,-1000,0,1
175,3,-400,365,-1000,0,1
175,3,-600,365,-1000,0,1
175,3,-800,365,-1000,0,1
175,3,-1000,365,-1000,0,1
175,3,-1200,365,-1000,0,0
175,3,-1400,365,-1000,0,0
175,3,-1600,365,-1000,0,0
175,3,-1800,365,-1000,0,0
176,3,200,365,1000,0,0
176,3,400,365,1000,0,0
176,3,600,365,1000,0,0
176,3,800,365,1000,0,0
176,3,1000,365,1000,0,0
176,3,1200,365,1000,0,0
176,3,1400,365,1000,0,0
176,3,1600,365,1000,0,0
176,3,1800,365,1000,0,0
176,3,-200,365,-1000,0,1
176,3,-400,365,-1000,0,1
176,3,-600,365,-1000,0,1
176,3,-800,365,-1000,0,1
176,3,-1000,365,-1000,0,0
176,3,-1200,365,-1000,0,0
176,3,-1400,365,-1000,0,0
176,3,-1600,365,-1000,0,0
176,3,-1800,365,-1000,0,0
177,3,200,365,1000,0,0
177,3,400,365,1000,0,0
177,3,600,365,1000,0,0
177,3,800,365,1000,0,0
177,3,1000,365,1000,0,0
177,3,1200,365,1000,0,0
177,3,1400,365,1000,0,0
177,3,1600,365,1000,0,0
177,3,1800,365,1000,0,1
177,3,-200,365,-1000,0,1
177,3,-400,365,-1000,0,1
177,3,-600,365,-1000,0,1
177,3,-800,365,-1000,0,1
177,3,-1000,365,-1000,0,1
177,3,-1200,365,-1000,0,1
177,3,-1400,365,-1000,0,0
177,3,-1600,365,-1000,0,0
177,3,-1800,365,-1000,0,0
178,3,200,365,1000,0,0
178,3,400,365,1000,0,0
178,3,600,365,1000,0,0
178,3,800,365,1000,0,0
178,3,1000,365,1000,0,1
178,3,1200,365,1000,0,1
178,3,1400,365,1000,0,1
178,3,1600,365,1000,0,1
178,3,1800,365,1000,0,1
178,3,-200,365,-1000,0,1
178,3,-400,365,-1000,0,1
178,3,-600,365,-1000,0,1
178,3,-800,365,-1000,0,1
178,3,-1000,365,-1000,0,1
178,3,-1200,365,-1000,0,0
178,3,-1400,365,-1000,0,0
178,3,-1600,365,-1000,0,0
178,3,-1800,365,-1000,0,0
179,3,200,365,1000,0,0
179,3,400,365,1000,0,0
179,3,600,365,1000,0,0
179,3,800,365,1000,0,0
179,3,1000,365,1000,0,0
179,3,1200,365,1000,0,1
179,3,1400,365,1000,0,1
179,3,1600,365,1000,0,1
179,3,1800,365,1000,0,1
179,3,-200,365,-1000,0,1
179,3,-400,365,-1000,0,1
179,3,-600,365,-1000,0,1
179,3,-800,365,-1000,0,1
179,3,-1000,365,-1000,0,1
179,3,-1200,365,-1000,0,0
179,3,-1400,365,-1000,0,0
179,3,-1600,365,-1000,0,0
179,3,-1800,365,-1000,0,0
180,3,200,365,1000,0,0
180,3,400,365,1000,0,0
180,3,600,365,1000,0,0
180,3,800,365,1000,0,0
180,3,1000,365,1000,0,0
180,3,1200,365,1000,0,0
180,3,1400,365,1000,0,0
180,3,1600,365,1000,0,0
180,3,1800,365,1000,0,0
180,3,-200,365,-1000,0,0
180,3,-400,365,-1000,0,0
180,3,-600,365,-1000,0,0
180,3,-800,365,-1000,0,0
180,3,-1000,365,-1000,0,0
180,3,-1200,365,-1000,0,0
180,3,-1400,365,-1000,0,0
180,3,-1600,365,-1000,0,0
180,3,-1800,365,-1000,0,0
181,3,200,365,1000,0,0
181,3,400,365,1000,0,0
181,3,600,365,1000,0,0
181,3,800,365,1000,0,0
181,3,1000,365,1000,0,0
181,3,1200,365,1000,0,1
181,3,1400,365,1000,0,1
181,3,1600,365,1000,0,1
181,3,1800,365,1000,0,1
181,3,-200,365,-1000,0,1
181,3,-400,365,-1000,0,1
181,3,-600,365,-1000,0,1
181,3,-800,365,-1000,0,1
181,3,-1000,365,-1000,0,1
181,3,-1200,365,-1000,0,0
181,3,-1400,365,-1000,0,0
181,3,-1600,365,-1000,0,0
181,3,-1800,365,-1000,0,0
182,3,200,365,1000,0,0
182,3,400,365,1000,0,0
182,3,600,365,1000,0,0
182,3,800,365,1000,0,0
182,3,1000,365,1000,0,0
182,3,1200,365,1000,0,0
182,3,1400,365,1000,0,1
182,3,1600,365,1000,0,1
182,3,1800,365,1000,0,1
182,3,-200,365,-1000,0,1
182,3,-400,365,-1000,0,1
182,3,-600,365,-1000,0,1
182,3,-800,365,-1000,0,1
182,3,-1000,365,-1000,0,0
182,3,-1200,365,-1000,0,0
182,3,-1400,365,-1000,0,0
182,3,-1600,365,-1000,0,0
182,3,-1800,365,-1000,0,0
183,3,200,365,1000,0,0
183,3,400,365,1000,0,0
183,3,600,365,1000,0,0
183,3,800,365,1000,0,0
183,3,1000,365,1000,0,0
183,3,1200,365,1000,0,0
183,3,1400,365,1000,0,1
183,3,1600,365,1000,0,1
183,3,1800,365,1000,0,1
183,3,-200,365,-1000,0,1
183,3,-400,365,-1000,0,1
183,3,-600,365,-1000,0,1
183,3,-800,365,-1000,0,1
183,3,-1000,365,-1000,0,1
183,3,-1200,365,-1000,0,0
183,3,-1400,365,-1000,0,0
183,3,-1600,365,-1000,0,0
183,3,-1800,365,-1000,0,0
184,3,200,365,1000,0,0
184,3,400,365,1000,0,0
184,3,600,365,1000,0,0
184,3,800,365,1000,0,0
184,3,1000,365,1000,0,0
184,3,1200,365,1000,0,0
184,3,1400,365,1000,0,0
184,3,1600,365,1000,0,1
184,3,1800,365,1000,0,1
184,3,-200,365,-1000,0,1
184,3,-400,365,-1000,0,1
184,3,-600,365,-1000,0,1
184,3,-800,365,-1000,0,1
184,3,-1000,365,-1000,0,1
184,3,-1200,365,-1000,0,1
184,3,-1400,365,-1000,0,0
184,3,-1600,365,-1000,0,0
184,3,-1800,365,-1000,0,0
185,3,200,365,1000,0,0
185,3,400,365,1000,0,0
185,3,600,365,1000,0,0
185,3,800,365,1000,0,0
185,3,1000,365,1000,0,0
185,3,1200,365,1000,0,1
185,3,1400,365,1000,0,1
185,3,1600,365,1000,0,1
185,3,1800,365,1000,0,1
185,3,-200,365,-1000,0,1
185,3,-400,365,-1000,0,1
185,3,-600,365,-1000,0,1
185,3,-800,365,-1000,0,1
185,3,-1000,365,-1000,0,0
185,3,-1200,365,-1000,0,0
185,3,-1400,365,-1000,0,0
185,3,-1600,365,-1000,0,0
185,3,-1800,365,-1000,0,0
186,3,200,365,1000,0,0
186,3,400,365,1000,0,0
186,3,600,365,1000,0,0
186,3,800,365,1000,0,0
186,3,1000,365,1000,0,0
186,3,1200,365,1000,0,1
186,3,1400,365,1000,0,1
186,3,1600,365,1000,0,1
186,3,1800,365,1000,0,1
186,3,-200,365,-1000,0,1
186,3,-400,365,-1000,0,1
186,3,-600,365,-1000,0,1
186,3,-800,365,-1000,0,1
186,3,-1000,365,-1000,0,1
186,3,-1200,365,-1000,0,0
186,3,-1400,365,-1000,0,0
186,3,-1600,365,-1000,0,0
186,3,-1800,365,-1000,0,0
187,3,200,365,1000,0,0
187,3,400,365,1000,0,0
187,3,600,365,1000,0,0
187,3,800,365,1000,0,0
187,3,1000,365,1000,0,0
187,3,1200,365,1000,0,0
187,3,1400,365,1000,0,0
187,3,1600,365,1000,0,0
187,3,1800,365,1000,0,0
187,3,-200,365,-1000,0,0
187,3,-400,365,-1000,0,0
187,3,-600,365,-1000,0,0
187,3,-800,365,-1000,0,0
187,3,-1000,365,-1000,0,0
187,3,-1200,365,-1000,0,0
187,3,-1400,365,-1000,0,0
187,3,-1600,365,-1000,0,0
187,3,-1800,365,-1000,0,0
188,3,200,365,1000,0,0
188,3,400,365,1000,0,0
188,3,600,365,1000,0,0
188,3,800,365,1000,0,0
188,3,1000,365,1000,0,0
188,3,1200,365,1000,0,0
188,3,1400,365,1000,0,0
188,3,1600,365,1000,0,1
188,3,1800,365,1000,0,1
188,3,-200,365,-1000,0,1
188,3,-400,365,-1000,0,1
188,3,-600,365,-1000,0,1
188,3,-800,365,-1000,0,1
188,3,-1000,365,-1000,0,1
188,3,-1200,365,-1000,0,1
188,3,-1400,365,-1000,0,0
188,3,-1600,365,-1000,0,0
188,3,-1800,365,-1000,0,0
189,3,200,365,1000,0,0
189,3,400,365,1000,0,0
189,3,600,365,1000,0,0
189,3,800,365,1000,0,0
189,3,1000,365,1000,0,0
189,3,1200,365,1000,0,1
189,3,1400,365,1000,0,1
189,3,1600,365,1000,0,1
189,3,1800,365,1000,0,1
189,3,-200,365,-1000,0,1
189,3,-400,365,-1000,0,1
189,3,-600,365,-1000,0,1
189,3,-800,365,-1000,0,1
189,3,-1000,365,-1000,0,1
189,3,-1200,365,-1000,0,0
189,3,-1400,365,-1000,0,0
189,3,-1600,365,-1000,0,0
189,3,-1800,365,-1000,0,0
190,3,200,365,1000,0,0
190,3,400,365,1000,0,0
190,3,600,365,1000,0,0
190,3,800,365,1000,0,0
190,3,1000,365,1000,0,0
190,3,1200,365,1000,0,0
190,3,1400,365,1000,0,0
190,3,1600,365,1000,0,1
190,3,1800,365,1000,0,1
190,3,-200,365,-1000,0,1
190,3,-400,365,-1000,0,1
190,3,-600,365,-1000,0,1
190,3,-800,365,-1000,0,1
190,3,-1000,365,-1000,0,1
190,3,-1200,365,-1000,0,1
190,3,-1400,365,-1000,0,0
190,3,-1600,365,-1000,0,0
190,3,-1800,365,-1000,0,0
191,3,200,365,1000,0,1
191,3,400,365,1000,0,1
191,3,600,365,1000,0,1
191,3,800,365,1000,0,1
191,3,1000,365,1000,0,1
191,3,1200,365,1000,0,1
191,3,1400,365,1000,0,1
191,3,1600,365,1000,0,1
191,3,1800,365,1000,0,1
191,3,-200,365,-1000,0,1
191,3,-400,365,-1000,0,1
191,3,-600,365,-1000,0,1
191,3,-800,365,-1000,0,1
191,3,-1000,365,-1000,0,1
191,3,-1200,365,-1000,0,0
191,3,-1400,365,-1000,0,0
191,3,-1600,365,-1000,0,0
191,3,-1800,365,-1000,0,0
192,3,200,365,1000,0,0
192,3,400,365,1000,0,0
192,3,600,365,1000,0,0
192,3,800,365,1000,0,0
192,3,1000,365,1000,0,0
192,3,1200,365,1000,0,0
192,3,1400,365,1000,0,0
192,3,1600,365,1000,0,0
192,3,1800,365,1000,0,1
192,3,-200,365,-1000,0,1
192,3,-400,365,-1000,0,1
192,3,-600,365,-1000,0,1
192,3,-800,365,-1000,0,0
192,3,-1000,365,-1000,0,0
192,3,-1200,365,-1000,0,0
192,3,-1400,365,-1000,0,0
192,3,-1600,365,-1000,0,0
192,3,-1800,365,-1000,0,0
193,3,200,365,1000,0,0
193,3,400,365,1000,0,0
193,3,600,365,1000,0,0
193,3,800,365,1000,0,0
193,3,1000,365,1000,0,0
193,3,1200,365,1000,0,1
193,3,1400,365,1000,0,1
193,3,1600,365,1000,0,1
193,3,1800,365,1000,0,1
193,3,-200,365,-1000,0,1
193,3,-400,365,-1000,0,1
193,3,-600,365,-1000,0,1
193,3,-800,365,-1000,0,1
193,3,-1000,365,-1000,0,1
193,3,-1200,365,-1000,0,0
193,3,-1400,365,-1000,0,0
193,3,-1600,365,-1000,0,0
193,3,-1800,365,-1000,0,0
194,3,200,365,1000,0,0
194,3,400,365,1000,0,0
194,3,600,365,1000,0,0
194,3,800,365,1000,0,0
194,3,1000,365,1000,0,0
194,3,1200,365,1000,0,1
194,3,1400,365,1000,0,1
194,3,1600,365,1000,0,1
194,3,1800,365,1000,0,1
194,3,-200,365,-1000,0,1
194,3,-400,365,-1000,0,1
194,3,-600,365,-1000,0,1
194,3,-800,365,-1000,0,1
194,3,-1000,365,-1000,0,1
194,3,-1200,365,-1000,0,0
194,3,-1400,365,-1000,0,0
194,3,-1600,365,-1000,0,0
194,3,-1800,365,-1000,0,0
195,3,200,365,1000,0,0
195,3,400,365,1000,0,0
195,3,600,365,1000,0,0
195,3,800,365,1000,0,0
195,3,1000,365,1000,0,0
195,3,1200,365,1000,0,1
195,3,1400,365,1000,0,1
195,3,1600,365,1000,0,1
195,3,1800,365,1000,0,1
195,3,-200,365,-1000,0,1
195,3,-400,365,-1000,0,1
195,3,-600,365,-1000,0,1
195,3,-800,365,-1000,0,1
195,3,-1000,365,-1000,0,1
195,3,-1200,365,-1000,0,0
195,3,-1400,365,-1000,0,0
195,3,-1600,365,-1000,0,0
195,3,-1800,365,-1000,0,0
196,3,200,365,1000,0,0
196,3,400,365,1000,0,0
196,3,600,365,1000,0,0
196,3,800,365,1000,0,0
196,3,1000,365,1000,0,0
196,3,1200,365,1000,0,0
196,3,1400,365,1000,0,0
196,3,1600,365,1000,0,1
196,3,1800,365,1000,0,1
196,3,-200,365,-1000,0,1
196,3,-400,365,-1000,0,1
196,3,-600,365,-1000,0,1
196,3,-800,365,-1000,0,1
196,3,-1000,365,-1000,0,1
196,3,-1200,365,-1000,0,0
196,3,-1400,365,-1000,0,0
196,3,-1600,365,-1000,0,0
196,3,-1800,365,-1000,0,0
197,3,200,365,1000,0,0
197,3,400,365,1000,0,0
197,3,600,365,1000,0,0
197,3,800,365,1000,0,0
197,3,1000,365,1000,0,0
197,3,1200,365,1000,0,0
197,3,1400,365,1000,0,0
197,3,1600,365,1000,0,1
197,3,1800,365,1000,0,1
197,3,-200,365,-1000,0,1
197,3,-400,365,-1000,0,1
197,3,-600,365,-1000,0,1
197,3,-800,365,-1000,0,1
197,3,-1000,365,-1000,0,0
197,3,-1200,365,-1000,0,0
197,3,-1400,365,-1000,0,0
197,3,-1600,365,-1000,0,0
197,3,-1800,365,-1000,0,0
198,3,200,365,1000,0,0
198,3,400,365,1000,0,0
198,3,600,365,1000,0,0
198,3,800,365,1000,0,0
198,3,1000,365,1000,0,0
198,3,1200,365,1000,0,0
198,3,1400,365,1000,0,1
198,3,1600,365,1000,0,1
198,3,1800,365,1000,0,1
198,3,-200,365,-1000,0,1
198,3,-400,365,-1000,0,1
198,3,-600,365,-1000,0,1
198,3,-800,365,-1000,0,1
198,3,-1000,365,-1000,0,0
198,3,-1200,365,-1000,0,0
198,3,-1400,365,-1000,0,0
198,3,-1600,365,-1000,0,0
198,3,-1800,365,-1000,0,0
199,3,200,365,1000,0,0
199,3,400,365,1000,0,0
199,3,600,365,1000,0,0
199,3,800,365,1000,0,0
199,3,1000,365,1000,0,0
199,3,1200,365,1000,0,1
199,3,1400,365,1000,0,1
199,3,1600,365,1000,0,1
199,3,1800,365,1000,0,1
199,3,-200,365,-1000,0,1
199,3,-400,365,-1000,0,1
199,3,-600,365,-1000,0,1
199,3,-800,365,-1000,0,1
199,3,-1000,365,-1000,0,1
199,3,-1200,365,-1000,0,0
199,3,-1400,365,-1000,0,0
199,3,-1600,365,-1000,0,0
199,3,-1800,365,-1000,0,0
200,3,200,365,1000,0,0
200,3,400,365,1000,0,0
200,3,600,365,1000,0,0
200,3,800,365,1000,0,0
200,3,1000,365,1000,0,0
200,3,1200,365,1000,0,0
200,3,1400,365,1000,0,0
200,3,1600,365,1000,0,1
200,3,1800,365,1000,0,1
200,3,-200,365,-1000,0,1
200,3,-400,365,-1000,0,1
200,3,-600,365,-1000,0,1
200,3,-800,365,-1000,0,1
200,3,-1000,365,-1000,0,0
200,3,-1200,365,-1000,0,0
200,3,-1400,365,-1000,0,0
200,3,-1600,365,-1000,0,0
200,3,-1800,365,-1000,0,0
201,3,200,365,1000,0,0
201,3,400,365,1000,0,0
201,3,600,365,1000,0,0
201,3,800,365,1000,0,0
201,3,1000,365,1000,0,0
